,id,genre_ids,title,overview,poster_path
841,79820,[35],Vastadu Naa Raju,"Vastadu Naa Raju is a 2011 Indian Telugu-language action film directed by Hemant Madhukar. It stars Vishnu Manchu, who has also produced the film and Taapsee Pannu in the lead roles. While Gopal Reddy S has handled the camera, the music is composed by Mani Sharma.",
842,23788,"[28, 35]",Anjaneyulu,"Employed with HMTV, Pavan/Abhimanyu lives in Hyderabad and is in constant touch with his retired father, Krishnamurthy, and mother. His boss, Sudarshan Babu, hires a Creative Consultant, Surya/Prabhakar Garu, their TV channel undergoes a number of changes, and he gets to interview various people. He meets with Anjali, an employee with Airtel, and both dramatically fall in love. While investigating corrupt politicians, he comes across evidence and decides to join the gang of a gangster named Bada. Still involved in gathering evidence, his world will come crashing around him when he will be told that his parents and many others have been killed after their bus was torched by hooligans. He sets out to also trace who was responsible behind their killing - not knowing that his life is also in danger.",/pBeyWWnyC2eAKsrwxQ534nlHNNw.jpg
843,540215,"[10749, 35]",Chi La Sow,"While Arjun doesn't want to get married, his parents set up a blind date for him at his place. The story revolves around Arjun, how he falls for the girl he's about to meet, why and how he changed his decision to get married.",/56JobIOa39A2VtJfpSbCHnx0yCb.jpg
844,659381,"[18, 53]",Aaviri,"A thriller film directed by Ravi Babu, starring Ravi Babu and Neha Chauhan in the lead roles.",/fzDgSGbFxMrFXvH5SdorTehfe2v.jpg
845,307954,"[35, 10751]",Sisindri,"Although Sisindri's kidnapping comes as a shocker to his parents, they try to search for him. However, he returns home after escaping from the kidnappers.",
846,611054,"[28, 53]",Gaddalakonda Ganesh,Abhi wants to make a feature film with an antagonist as his lead and finds the perfect muse in the ruthless Gaddalakonda Ganesh. How he finally manages to make his debut forms the crux of the tale.,/6ZwBVIwRi0vAaBGeG31UIkx4ygQ.jpg
847,467242,"[28, 53, 18]",Patel S.I.R,Patel S.I.R  avenges the death of this son's family by going on a killing spree. He vows to kill everyone that was the reason for the death of his son's family before his blinded granddaughter gets her vision back. Why did the villains kill Patel's son in the first place? How a sixty year old Patel does have his revenge?,/jt0dE58mIyPJqoaDSP4zia4f6XQ.jpg
848,459120,"[27, 53]",Raksha,"Raksha, a young girl gets possessed by black magic. Her father desperate, takes help from doctors and psychiatrists, but nothing helps. Finally, a tantrik comes to the rescue and evil fails to God.",/Ajci7ISF4nwY84E41gvgWoK6m5h.jpg
849,460769,"[18, 10749]",Abbayitho Ammayi,"A young man and woman are Facebook friends, they don’t know each other but continue to be in touch. They both fall in love not knowing they are the same friends on FB with fictitious identity. Somewhere along the line, the man comes to know the woman he loves is the same person who is his best friend on FB, yet he refrains from revealing his identity. Why he does that drives the entire plot to its finale.",/meIZQcrKUAqIOfvXix2AxDCH72S.jpg
850,622478,"[35, 18]",Tenali Ramakrishna BA.BL,Tenali Ramakrishna is a small-time lawyer who makes his living via compromises between warring parties. He is looking for a big case that could turn his life.,/jaVmC7Hb0cv8sNNTb8hKfbQ0JsV.jpg
851,342803,[],Bobby,Yadagiri (Prakash Raj) is a handicapped mafia leader in Hyderabad and KR (Raghuvaran) is a rich business man. Bhagyamati(Aarthi Agarwal) is daughter of Yadagiri. Bobby(Mahesh) is son of KR. The story of this film deals with what happens when these two kids fall in love with each other.,/jF7IdlqfUn2Do4NvroVVjXRyV8c.jpg
852,640559,"[35, 27, 53]",Raju Gari Gadhi 3,"Ashwin and Maya, a couple in love, learn of the presence of an evil spirit in their life. Determined to bring their life back to normalcy, Ashwin sets out on a spooky journey to safeguard his love.",/iH89vW1qgR9x7BHlE55h1bij7CB.jpg
853,112846,"[10749, 18, 35]",Tholi Prema,"Balu falls in love with Anu who has come to her grandfather's house from the US. He even saves her life during an accident, but he is still not able to express his love to her.",/xkgp35nyquBbMPb0ICJUF188vPG.jpg
854,411862,"[35, 53]",Little Soldiers,"When an army general's grand children are orphaned, he is forced to adopt them. The movie follows the story of the children as they learn the reason for their parents' death and warm up to their grand father.",
855,82725,[10749],Ullasanga Utsahanga,"Dhanalakshmi, who is in love with Balaji, runs away when her family tries to get her married to another man. However, her life takes a turn when she meets Arvind, who falls in love with her.",/vOV2xNRLGlliscaFJQAco3Dp6uz.jpg
856,527862,[28],Officer,"An honest officer fights to bring down a corrupt and dangerous cop, and attempts to bring down the entire Mumbai mafia with him.",/6LzUfUH9drHW2pkeV90YRAfFtWg.jpg
857,788902,[53],Super Over,"Luck favours Kaasi and his friends in cricket betting but soon lands them in inevitable trouble. What follows is a chase with unforeseen events and turns, leading to an unprecedented ending.",/fm0sn57GF0LmWVlxZ4tv6IhP4Nl.jpg
858,461426,"[28, 80, 53]",Nakshatram,A young boy is made to realise that the police form the backbone of society and every cop is akin to Lord Hanuman the protector. He then makes up his mind about becoming a cop when he grows up.​,/lgnipugEbNa9F5PCijgZ54XxBrP.jpg
859,1048687,"[35, 10749, 28]",Cheppalani Undhi,"Chandrashekhar forgets his mother tongue following a brutal assault.  struggles of losing what he loves the most, his mother tongue. Will he be able to express to his loved ones or Will anyone understand what he wants to express?",/p55rHbxHkUvZq2QcuLdcc2f8a0.jpg
860,401402,"[10749, 35]",Vinodham,"Four unemployed orphans who are adventurous and fun-loving, with a care-free attitude and absolutely no worries, and the lead of them, Raja (Srikant) falls in love with another fun-loving girl, Ashta Lakshmi (Ravali). But, the only problem in their way to marriage is Ashta Lakshmi's father, Bangaram (Kota Srinivas Rao), who although loves his only daughter, but does not want his daughter's marriage with this poor guy to happen. He instead wants richest possible groom because he believes money is the only source of happiness and comfort. How Raja and his friends try out many ways to convince Bangaram is the hilarious turn of events that is to be seen.",
861,553735,"[35, 80, 10749]",Mithai,"After getting fired from his boring job Sai who is to get married in three days time, goes drinking with his friend Jani, his house gets robbed. Sai loses everything including the diamond necklace later in the evening he gets into a stupid challenge with his NRI friend Krishna. Sai and Jani take up the challenge that Sai wont get married until they find the thief. Their mad caper begins when they meet up dude, a pot-smoking slacker loafing aimlessly with his pet goat. They are running against time and desperate, with just three days for Sai to get married. In this journey of self-exploration, they are neck deep in trouble. Will they find what they are looking for? Only time will tell.",/lBrxUlOeQq1FCk0EwYdCB2zb900.jpg
862,307892,"[12, 35]",Dongala Bandi,Three thieves steal the precious Nizam treasure and hide it in a safe place. The rest of the story is all about the treasure hunt that follows.,
863,85813,"[18, 10749]",Murari,"Circa 1800's a Jamindar (Prakash Raj) insults Durga Devi by stealing her idol in the temple in a state of intoxication.An enraged Devi kills him and puts a curse on his heirs that she is going to take one family member each every 48 years. And one male heir dies accidentally at the end of every 48 years. And the present year denotes end of another 48 years and now it's the turn of Murari (Mahesh Babu). In another village, there lives Vasundhara (Sonali Bendre). She too lives with a big combined family.Both the families of Murari and Vasundhara are releated by blood, but separated due to the family feuds.They both fall in love and these both families makes the formal arrangement of marriage. But once his grandmother, who returns from her Teerdha Yatra, upon being informed by the family poojari that Murari is the one who would be subjected to death by Devi this year, refuses for the marriage.",/3nEYY0KTRocU0NX7iCGQRrmGUbe.jpg
864,308070,[10749],Maharshi,"After a college student becomes obsessed with a co-ed, she and her husband attempt to heal him, with dangerous consequences.",/8bXgBV7FSbphLxGihZuajer0MWR.jpg
865,968732,[18],Ammu,"Ammu's thought marriage was a fairy tale – full of love and magic, ends when her cop-husband Ravi hit her for the very first time. What Ammu thought was a one-off incident soon turned into a never-ending cycle of abuse, trapping her and breaking her soul and spirit. Pushed to her limits, Ammu teams up with an unlikely ally to break free.",/ckaM4pI0CzYHzGUG1bar9Q7LHbl.jpg
866,803309,"[53, 878]",Play Back,"Karthik is an investigative crime reporter from 2019, while Sujatha is from 1993 . An accidental cross time phone talk connects them. When Karthik knows about her difficulties, he tries to change her future by changing the incidents from her past.",/x0bUMvmCg8OuGdylKXWFwoNpfM1.jpg
867,458016,"[28, 53, 18]",Keshava,"Keshava, A law college student is on a hunt down to kill all those who destroyed his family in a dreadful accident. Keshava commits a series of murders and a special officer is appointed to deal with the case. Rest of the story is as to how Keshav dodges the cops and completes his revenge with the help of Satyabhama.",/hc5fOtFS10hd8EIxl97wBXoNU7Q.jpg
868,800685,"[80, 18, 53]",Akshara,"A physics teacher at a corporate educational institution, who aims to lessen the stress on students, at loggerheads with an ambitious educationalist who wants his students to secure top ranks at any cost so that he can gain monopoly in corporate education.",/u9kwA9DDR5EGiouCjpfM7nDafL7.jpg
869,898842,"[878, 53]",Ram Asur,"Ram tries to make a synthetic diamond but fails most of the time, leading to scars in his relationship with Priya.  Through a friend, Ram meets priest called Ramachari, who in turn asks Ram to meet Suri. Ram’s life changes after meeting Suri.",/c8mvznqYPz5XztVHiiYcoF0bphX.jpg
870,1018195,"[35, 10749]",First Day First Show,"Set in Narayankhed in 2001, Power Star Pawan Kalyan’s Kushi is scheduled to be released and Srinu, a hardcore fan of Power Star has a mission — to get the tickets for the first show. His quest turns even more intense when Laya, the girl of his dreams from his class, decides to watch the first show with him. Now, it turns into a race against time and upholding the word he had given to Laya.",/muQsPsvXvTWZ3XyxNpzh4Pebsme.jpg
871,833414,"[18, 35]",Ek Mini Katha,"Santosh suffers from a psychological problem that causes him to be insecure about his size. Struggling to find a solution, he erases the idea of marriage altogether until he meets Amrutha, with whom he falls in love.",/wLwHCq5RADXcTth2TBF7eUd88wx.jpg
872,465571,"[53, 35, 80]",Bandipotu,"When Jahnavi approaches Vishwanath, a con man, with an idea to humiliate three people, who wrecked her father's life, he joins hands with her without any second thoughts. The rest of the film is about how Vishwanath succeeds in his mission.",/qxLyRRKvQEqGdLxYYF5ytAnZ1WB.jpg
873,409206,"[27, 10749]",Ice Cream,"A fragile young woman, who is obsessed with eating ice cream, is dropped off by her lover at a haunted house. Terrified by the paranormal events in the house, she gets into a nightmare she may never get out of.",
874,279129,[18],Marana Mrudangam,"Jaani runs a small time restaurant/casino with his partner Bhillu. One fine day he helps two women stuck with their broken car and gives them a drive. Utpala succeeds in an interview, by remembering jaani's answer and gets a job as nurse in an hospital.Jaani and his partner also help Radha to get a job by blocking the competitor.One day, Naga babu discovers cocaine in an egg in his kitchen.",/2oFZ5shFE8082k7tdFRjY90zI1v.jpg
875,66409,"[28, 18]",Surya IPS,,/cy6SA7lxzQuq7WRLTjKblmM7dFZ.jpg
876,865471,"[18, 10749]",Sridevi Soda Center,"A lightman falls for a girl who runs a soda centre. While love blossoms between the couple, caste prejudice that runs deeply rooted in their town will not allow them to prevail.",/o34lCbdb4vq15JsJN8vGt2vrBDo.jpg
877,82749,[10749],Swarnakamalam,"A painter who recently moved into the neighborhood helps his neighbor, a retired cultural dance artist. He helps by painting billboards advertising events in which the artist and his daughters perform.",/9tH4KWOtKdsZlqGgvSdYCPiUkHS.jpg
878,502903,"[53, 10749, 28]",Howrah Bridge,Arjun is a software engineer working in Kolkata. He loves Sweety right from his childhood and he finds it so difficult to forget her. He comes to Machavaram village for her and befriend her as childhood friend. They both get along well and after series of incidents she also falls for him and she cancels her marriage with her brother in law. This is the time where Arjun leaves the village and sends Sweety a video message and says he don’t want marriage with her. What is the reason for him to do so? What happens after that?,/m17OZKOlXoZY2fmUfChOKeGFuN5.jpg
879,764667,[16],Dhira,"When South India was under foreign treachery in the 14th century, Vidhyaranya Swami along with his disciples Hari Hara and Bukka Raya saved the country. They established a new kingdom called Vijayanagara, hid the war loot in Kishkindha mountain and protected it by dividing the secret in two. Swamy then extracts a vow from forest tribe leader and Vijayanagara Minister to guard this secret.",/c7bPIrinxzKx9VAspyDG3K6PaBb.jpg
880,145335,"[28, 18, 14]",Damarukam,"The film revolves around an atheist named Mallikarjuna who falls in love with an ardent devotee of Lord Shiva; when an evil power threatens the world and his beloved, he decides to stand up against it and fight to save the world.",/nhCcMBnKHkGHBd85PYcVkrGhP0X.jpg
881,436399,"[28, 35, 10749]",Sher,"Gautham, a young man, gets into the bad books of Pappi, a local thug, by disrupting his marriage. Later, Pappi vows to take revenge from Gautham and threatens to ruin his life at any cost.",/rfluVCQ1koO0TUm8ixxzbySPDha.jpg
882,279505,[10749],Brahma Puthrudu,"Brahma Puthrudu is a 1988 Telugu film directed by Dasari Narayana Rao. The film stars Venkatesh, Rajini Nivedhita, Mohan Babu and Jayasudha in lead roles.",/dbBDoKQ0iCEIB369jOlcqzEzW4f.jpg
883,1015581,"[35, 18, 28]",Wanted PanduGod,"Pandugadu, the most wanted criminal, escapes out of jail and hides in a forest. One crore rupees award is announced by the government to catch him.. A group of individuals begin their woodland paths in an effort to capture Pandugadu. Each of them has a goal to achieve with this prized money.",/wis95ef5bPZfHU65fKA8HI2Ujti.jpg
884,718745,"[10749, 35]",Krishna and His Leela,"Torn between his past and present girlfriends, a confused bachelor’s indecisiveness spins a web of lies and cheating as he struggles to commit.",/vWbB3gTKMZahD2s37vj2Tpx2klj.jpg
885,297667,[],Dikkulu Choodaku Ramayya,Gopala Krishna (Ajay) is a 40 year old man who has got married at an early age. He falls in love with an young aerobic instructor Samhitha (Sana Maqbool). He helps her out and wins her trust. He gets close to her heart. His son Madhu (Naga Shourya) is a college student and he likes Samhitha (an elder by 2 years) without knowing that his father is in love with her. Rest of the story is all about what happens when he comes to know that his father is in love with Samhita and consider marrying her.,/h2XoZH0a5gTeSd1qtAZBWOUKJX6.jpg
886,87613,[18],Bangaru Bullodu,"A fearless boy in the village who questions the wrong doings of his Uncle. He plans to marriage his uncles daughter Rani from his childhood. Meanwhile his another uncle's daughter, a city bred girl arrives in the village who challenges with Rani that she will make the him fall for her.",/rnBCya9WrkiIdMlb7XVaBNKm1Zu.jpg
887,361036,"[9648, 53]",Anveshana,"An officer investigates a series of killings, allegedly by a man-eating tiger in the forest. However, his findings reveal the truth about a sinister serial killer.",/xYSOaxIoaSiin17UlXOahB6T1qT.jpg
888,541267,[10749],Paper Boy,"Paper Boy movie is a romantic entertainer directed by Jayashankarr and produced by Sampath Nandi while Bheems Ceciroleo scored music for this movie  Santosh Shoban, Priya Shri, and Tanya Hope are playing the main lead roles in this movie.",/ouFbdNTRNbm1qnpPjyIRbQw52zL.jpg
889,531025,[],Gopi Goda Meeda Pilli,"Gopi's parents desperately want him to get married. When Laxmi comes into his life, he falls in love with her. Later, things change after Gopi travels to Bangalore and meets Priya",/uBcJZQcfNmxH3S2zyXTHvi92hOR.jpg
890,137462,[35],Nuvva Nena,"Nuvva Nena (English: You or me) is a Telugu Romantic comedy film directed by debutante P. Narayana and produced by Vamsi Krishna under SVK Cinema banner. The film stars Shriya Saran, Allari Naresh, Sharvanand, and Vimala Raman in lead roles with Brahmanandam, Ali, Jeeva, Srinivasa Reddy, Raghu and Kovai Sarala appearing in other significant role.[4] Bheems composed the film's soundtrack with Mani Sharma providing the background score for the film.It is based on Hindi film Deewana Mastana.",/lnwub8oDNGAraJARINHu2eMxaUL.jpg
891,137452,"[28, 18]",Neninthe,"Ravi (Ravi Teja) is an aspiring film director who works as an assistant director to Idly Vishwanath (Brahmanandam). Mallik (Subba Raju) is the hero of the film and Mumaith (Mumaith Khan) is the heroine for the project. Sandhya (Siya), the film's junior artiste, falls in love with Ravi. But Ravi is goal oriented like Kamal Hasan in Sagarasangamam.  Also, Ravi's mother (Rama Prabha) is fighting against cancer. Amidst all this, how Ravi reaches his goal by impressing heroes and producers with his talent forms the main theme. Krishna Bhagawan portrays the role of a villain alongside Supreet.",/nb0TyMO1ca2xQOMk5J0cRIAtlpP.jpg
892,590753,[18],Lakshmi's NTR,"The life of iconic politician Nandamuri Taraka Ramarao (NTR) after meeting Lakshmi Parvathi, his second wife.",
893,535397,"[18, 28, 10749]",Vijetha,"Srinivasa Rao, who is a talented photographer sacrifices his passion and keeps his family before everything. But his son Ram doesn’t understand this and keeps wasting time by chilling with his friends. An unexpected twist creates a massive rift between the father and son. Rest of the story is as to how Ram becomes responsible in life and wins his father’s respect back.",/uEo0dbhp32M6tlOWodqAVpxNr1z.jpg
894,493274,"[18, 10749, 35]",Juliet Lover of Idiot,"Vara is an orphan, vagabond valet driver who has a massive pile-up of debt to pay. Julie is the quintessential rich girl he loves to stalk. But when their relationship goes south and he ends up embroiled in a comedy of errors, how will Vara cope?",/zxL33tCPELKcj9RQmt5hRnmmgKD.jpg
895,514704,"[18, 10749]",Idi Naa Love Story,"Abhiram is an ad filmmaker and his sister sets him on a trip to Araku Valley with an expectation of hooking him up with her fiance's sister Sruthi. She lives in Araku Valley and Abhi comes there with her sister's words. He meets Abhinaya and he falls for her as they share their past love stories with each other when they both are together. They are happy in love but the expectations of Abhiram on his girlfriend are not met by her, he disappoints. What happens next is crux of the story.",/2jKnTVqcPvrxQNTi4V1862JnnWU.jpg
896,199547,"[35, 10749]",Ee Rojullo,Srinivas is a gullible lover who gets used by girlfriends for his money. Shreya is fed up with guys who wants to take their friendship to next level in order to have a physical relationship. They happen to meet each other when they decided to not to fall in love. Their relationship starts with hatred and lies. The rest of the story is all about how Srinivas and Shreya unite after many twists and turns,
897,408014,"[10749, 35, 80]",Guntur Talkies,Giriand Hari work in a medical shop. They turn petty thieves when the shop-owner cuts their salary for their late-coming. It is on one of these adventures of breaking into people’s houses that lands them in big trouble.,/xefI9dNxdONNwMQ2PPLKiiroxoO.jpg
898,285936,[],Amrutham Chandamama Lo,"Amrutham Chandamama Lo is a Telugu fantasy drama film directed by Gangaraju Gunnam, starring Srinivas Avasarala, Sivannarayana Vasu Intur and Dhanya Balakrishnan. The film is produced by Gangaraju Gunnam under the production banner of Just Yellow Media.Music is composed by Sri.  Story  Amrutham Chandamam lo jeevi reviewAmrutham (Sri Avasarala) and Anji (Harish Koyalagundla) who own a restaurant become ultra rich. When a company called RTC - Rocket Travel Company is launched to take people to moon, Amrutham and Anji decide to do business on Moon by selling all their earthly assets. Anji takes the responsibility of marrying off a couple who have dangerous parents. Rest of the story is all about their business venture on the moon and how they marry off the couple.",/tA9NUqNj6TQFIOZJa4QkzDFYkNn.jpg
899,553029,[],Sreeram,"Sreeram's ambition to become a police officer is in jeopardy when he has a fight with Encounter Shankar, a corrupt police officer, when he misbehaves with his girlfriend.",/3LPHmvQlsIkhkaFuxNXHpRaVfSJ.jpg
900,279291,"[28, 35, 18]",Donga Mogudu,"Donga Mogudu is a action comedy based movie in which, Chiranjiveei played dual role in this movie. Ravi Teja (Chiranjeevi) is an industrialist, who owns a textile company. He is a successful person in business but his personal life lacks harmony and peace. Tortured by his wife Madhavi and her mother, he finds life miserable. Meanwhile, his opponents cannot digest his success in business and plan to stop him from getting yet another business deal. Here, he meets Nagaraju (Chiranjeevi), who is a small-time thief. Ravi Teja is saved by Nagaraju and he plans to exchange their positions, so that his problems can be solved forever. Nagaraju agrees, and teaches madhavi, her mother, and Ravi Teja",
901,997875,"[28, 18, 14]",Karthavarayuni Katha,"Karthavarayuni Katha (transl. Story of Karthavaraya) is a 1958 Indian Telugu-language Hindu mythological film, produced and directed by T. R. Ramanna under the R. R. Pictures banner. It stars N. T. Rama Rao and Savitri, with music composed by G. Ramanadhan and Ashwathama. The film was simultaneously made as the Tamil movie Kathavarayan (1958) by the same banner and director.",/pAqq6N25MPxhoJ2Q9f5Oea9XHva.jpg
902,402347,[18],Saptapadi,"Yajulu is a man who believes fiercely in customs and rituals. Without the consent of his daughter Hema, he gets her married to Gaurinatha, who in turn realises that she loves Murali.",
903,281942,[],Viyyalavari Kayyalu,"Viyyalavari Kayyalu is a 2007 Telugu film starring Uday Kiran and Neha Jhulka. E.Satti Babu directed this movie. L. Sreedhar, produced it under their banner Larsco Entertainments of Ramalakshmi Creations. It was released on 1 November 2007.  Vamshi (Uday Kiran) is a hair stylist who falls in love with Nandini (Neha Jhulka), sister of Bhoopathi Rayudu (Sri Hari), a good hearted factionist. Vamshi and Nandini decides to get married only with the consent of their elders. So Vamshi comes to Juturu, a village in Rayalaseema to convince Bhoopati Rayudu of his love with the latters sister. Initially Bhoopati doesn't like Vamshi and everyone laughs at Vamshi when he says that he is a hair stylist in city. But the pair believes that true love never runs away but stands brave even after initially being rejected. Bhoopati values the word given by any of his family members and stands by it.",/hFyzvrUw87UWXbAjc8inIYQ7X7D.jpg
904,232304,"[10749, 18]",Yuvaraju,"Yuvaraju is a 2000 Tollywood film directed and produced by YVS Chowdary. This film gave Mahesh Babu the tag ""Prince"", as Yuvaraju means prince.",/a2eXPYnEC3bKtdlUZPreSdI5LXG.jpg
905,183167,[],Lava Kusa,This movie deals with the later part of Ramayana written by Valmiki Maharshi and depicts the lives of the sons of Rama &amp; Sita.,/kH072HWMUA1JfqzCpFAteUY4a7J.jpg
906,202080,"[28, 18, 10749]",Raghavendra,"Raghava (Prabhas) is a hot-blooded and restless youth who cannot tolerate injustice that is being done in the society. In the process, he picks up fight with local mafia leader Ankineedu (Anandraj). Ankineedu stabs Sirisha (Anshu) - the ladylove of Raghava - to death. He also issues an ultimatum to Raghava's parents to leave the city in few hours. The vexed parents ask Raghava to accompany them only if he agrees to listen to their words. They take Raghava to Mantralayam - a relatives place - and make him become a devotee of Lord Raghavendra Swamy.",/bQ5T8Uh8l44uBXSJgv9I26IE1sA.jpg
907,1046083,"[28, 10749]",Gaalodu,"Raju, a reckless guy from a village, escapes to Hyderabad after a fight with a local leader’s son. Raju saves  Shukla ,a good hearted wealthy girl  from some thugs. Shukla introduces Raju to her father and hires him as a driver. And so their acquaintance leads to love.",/1kxH7ArOhhlPCMpxLywSnGswx7d.jpg
908,1031916,"[28, 18]",Jetty,"Set in coastal village fishermen backdrop,  Katari Jalayya  is a respected person who guides the people over there. However, the fishermen get looted by intermediaries continuously, and cyclones also affect them. Some people die, and some lose their livelihood due to those cyclones, during this time they are suggested to have a jetty to protect their boats from sinking. Did the village get a Jetty? What struggles did they face?",/ehxXD7hTdd81Cn04RLBIzzD6Iuk.jpg
909,734413,[18],Metro Kathalu,"Revolving around Hyderabad, a city like no other, are the lives of eight people grappling with life-changing choices as their fates entwine with each other. However, they're determined to rise above the occasion and make room for life and a little more.",/g8Xmwa43X84RiG1IScZH7umKKNy.jpg
910,284616,[18],Oka Oori Katha,"A father living on the fringes of a village believes that working is a fool's errand, for the lord takes what little the workers make. When a young woman enters their home, tensions begin to rise and their idle life is threatened. The film is based on the story ‘Kafan’ by Munshi Premchand",/myiYmtCmcuXaHU8Fcx1nmHyAm9D.jpg
911,1024989,"[10749, 10751, 18]",Kotha Kothaga,"Sidhu, a simpleton studying in an engineering college, falls for Rajee, his wealthy junior. An incident in Rajee's 10th class makes her draw clear-cut boundaries with boys, making Sidhu’s life difficult, and he struggles to communicate his love for her.",/nw7eV7hsqCA2DsBD6XidPmDHNgw.jpg
912,993258,[],Vindhu Bhojanam,The crux of the story lies in how Anand and Adithya win the cooking battle against Vivek for the restaurant,/zD1qYECNoOdH6mn47Meoy7lkoPW.jpg
913,611403,"[10749, 878]",Burra Katha,Abhiram  is a man born with two brains – splitting into the massy Abhi and classy Ram whenever triggered by loud noises. How he copes with it forms the crux of the story.,/53IXCKvCjyjND9QbxS0qrbxKsxp.jpg
914,253513,"[10749, 28]",Heart Attack,"A romantic drama which aims to allure the urban crowd, stars Nithiin Reddy and Adah Sharma. With a tagline `I need one hour kiss to burn 300 calories` - that suggests the film is high on romantic quotient",/7tIZpbmC9TJnYyWd44vHcmcuOXZ.jpg
915,623189,"[18, 53, 10749]",Nenu Lenu,"Eeshwar, an orphan who falls for Parvati's honesty in the first sight and convinces her to marry him after much effort. In time, a gang of goons hunt for him and take him away. Later, news comes out that Eeshwar killed three of them and one is missing. Cops find Eeshwar under mysterious circumstances and are shocked when he claims to be already dead.",/ApJuDvWrfiLEPZR3SRJO1jKBsPS.jpg
916,774512,[],IIT Krishnamurthy,Krishnamurthy Who Is An IIT BOMBAY Student Comes To Hyderabad And Gets To Know That His Uncle Is Missing. Entire Story Revolves Around The Mysterious Missing Case Of Krishnamurthy's Uncle.,/wXTmEcsq9x5hsltzxoOfGRX33Lo.jpg
917,332608,[28],Jil,"Jai (Gopichand) is a fire officer. He happens to help a stranger Ranganath (Brahmaji), who is the right man of Mumbai don Chota Naik (Kabir Duhan Singh). Ranganath turns informer and runs away with the Chota Naik""s money. Chota Nayak suspects Jai to be an accomplice of Ranganath and starts troubling him. The rest of the story is all about how Jai teaches a lesson to Chota Nayak for messing up with him.",/hexHwRNB8B1W7xJgH1w9jTkFZLW.jpg
918,279316,"[28, 18]",Donga,"Donga is action drama based movie in which, Phani (Chiranjeevi) who commits thefts just to help the poor. He loves Kodandaramayya’s daughter Manju Latha (Radha). But seeks revenge against Kodandaramayya for killing his father. He also wants his sister Malathi to get married to Rajesh, son of Anjaneyulu. But he needs Rs.50,000 for dowry. At the same time Vishwanatham, an income tax officer, also wants to perform his sister Rekha’s marriage with Rajesh. But,Phani succeeds with the help of the police in liquidating the gang of Kodandaramayya and has his revenge.",/s3dnb4Z4Yhv3DTMS1x36A3ADw6M.jpg
919,81986,"[28, 18]",Kathi,A football player unleashes his rage when his sister goes missing one day is found married to a man harassing her.,/yiadoOQuJAhDxELkL7CNTEz1cOF.jpg
920,67678,[],Ranga the Donga,Mighty star Srikanth comes up with yet another attempt to prove himself as a mass hero while fighter Sudhakar Naidu tries his hand at wielding the megaphone.,
921,536771,"[53, 80]",W/O Ram,"With the police stalling the investigation into her husband's murder, Deeksha decides to set up an investigation of her own to find the killers. However, as she gets closer to the truth, she invites trouble from some dangerous people",/rivt8TKVf7W25QzcjaHLf6mQbNH.jpg
922,622602,[35],Kobbari Matta,Pedharayudu (Sampoornesh) is a village headman. His family is in conflict involving his son Androidu and other members. The rest of the story is about how they solve the issue and reunite as a family.,/cJ1l9AVk6evBT8IvwhTiEgZbLB8.jpg
923,413572,"[28, 18, 10749]",Krishnashtami,"Krishnashtami tells the story of an NRI who returns to India with a definite purpose. This romantic entertainer is told with large doses of comedy, romance and family values.",/gkPeKhzXP1DixmkcVV8kMZRTE96.jpg
924,80926,[],Dubai Seenu,"Seenu (Ravi Teja) is fondly called as Dubai Seenu. His sole aim in life is to fly to Dubai and earn tonnes of money. In the process, he gets hold of a broker and gets duped by him in Mumbai. He along with his friends starts a small canteen to earn his llivelihood. and eventually falls in love with a girl called Madhumati (Nayana Tara). He then witnesses an incident that prompts him to return back to Hyderabad. The rest of the story is all about how he helps out Madhumati.",/og6jfilvdqsJm1RjNE0X9cByOXf.jpg
925,624597,[],Operation Gold Fish,Operation Gold Fish is an upcoming Telugu action thriller film written and directed by Sai Kiran Adivi.,/hOb6cbagpOpdC4IMmd6WPnGsoMu.jpg
926,326153,"[10749, 18]",Malli Malli Idhi Rani Roju,"An unfortunate incident separates a state-level athlete from his lover, who then moves to Malaysia. Years later, she returns to India but certain misunderstandings threaten to keep them apart.",/s0UHAKFzQcodqK1xfDtquzLjfiN.jpg
927,308065,[],Maavidakulu,"Film starring Jagapathi Babu, Rachana and Poonam",/7DoiryOLYq8V2dGSruklp2rmKAQ.jpg
928,117066,[18],Dollar Dreams,Six young people struggle with the choice between moving to the US or staying in India.,
929,1032302,"[28, 53, 18]",Rudrangi,,/mqls4AP0wQ5x3OjzCfRDUrHVWbd.jpg
930,500614,[18],Allari Alludu,"The story is about Nagarjuna, who is the owner of a college canteen. Nagma is a new student in the college. She meets Nagarjuna and he insults her when she tries to act smart. Nagma accuses Nagarjuna falsely and gets him arrested. After he is set free, Nagarjuna goes to her hometown to take revenge only to find out that he has some history with Nagma's family, especially her mother.",/sgt9y0ykDMcXkBYzp6anPb5vP1a.jpg
931,280267,[10749],Gandeevam,"Gandeevam is a 1994 Telugu film directed by Priyadarshan. The film stars Balakrishna, Roja Selvamani, Nageshwara Rao Akkineni and Brahmanandam in lead roles.",/cMIoY95efrY5XJbFqoi7OAn7YqB.jpg
932,82570,[35],Siddu from Srikakulam,Siddu from Srikakulam,/l9PeK4euku6E734N8cgZOuvGr40.jpg
